,house_name,lat_lon,shopping center
4593,Lei On Court&鯉安苑,"22.3084335,114.2326126",4.355829250003143e-06
4594,Lei King Mansion&鯉景大廈,"22.2793407,114.2263947",4.229314340012259e-06
4595,Lei King Wan&鯉景灣,"22.284208300000003,114.22351840000002",2.4287204930174914e-05
4596,Fung Wong Building&鳳凰大廈,"22.3443279,114.1973038",6.768389449993291e-06
4597,Fung Tak Estate&鳳德村,"22.3432064,114.1999741",9.6039548999245e-07
4598,Fung Wong Sun Chuen&鳳凰新村,"22.3434563,114.1979523",4.984239779978731e-06
4599,Fung Cheung House&鳳祥樓,"22.3443298,114.1982498",4.783209860002589e-06
4600,Fung Wong Chuen Building&鳳凰村大廈,"22.3441715,114.19788359999998",7.489475009944821e-06
4601,Fung Lai Court&鳳禮苑,"22.3443699,114.2027283",5.402900000021123e-06
4602,Phoenix Court&鳳凰閣,"22.2735863,114.1725616",2.046753039985879e-06
4603,Phoenix Garden&鳳崗花園,"22.5118618,114.1017456",0.000662825133799834
4604,Fung Ting Court&鳳庭苑,"22.4430752,114.0321655",5.546137000059816e-07
4605,Hung Kwong Building&鴻光大廈,"22.316246,114.1713867",3.780241000063843e-07
4606,Hung Tak Building&鴻德大廈,"22.3225422,114.1708527",2.5756611400258894e-06
4607,Hung Yan Building&鴻恩大廈,"22.281147,114.2222061",4.86078560999839e-06
4608,Hung Lee Building&鴻利大廈,"22.2772312,114.2269287",3.141113000060689e-08
4609,Hung Yat Building&鴻日大廈,"22.2909985,114.1964417",9.07486657998292e-06
4610,Honet House&鴻力樓,"22.3242512,114.1657562",2.4169686099956998e-06
4611,Hung Kei Mansion&鴻基大廈,"22.283783,114.155899",7.335699999707547e-08
4612,Hung On Building&鴻安大廈,"22.2824001,114.1923523",1.91913410001255e-07
4613,Fung Cheung Building&鳳翔大廈,"22.442428600000003,114.032753",2.2717811299886446e-06
4614,Fung Chuen Court&鳳鑽苑,"22.3441505,114.1995316",7.986172499992686e-07
4615,Fung Fong Building&鳳芳樓,"22.3454227,114.1978912",1.4735156929995263e-05
4616,Phoenix Apartments&鳳鳴大廈,"22.2782764,114.1841278",1.8526599997671982e-09
4617,Phoenix Court&鳳苑,"22.4491367,114.0336914",1.4421205970001581e-05
4618,Ap Lei Chau Centre&鴨利洲中心,"22.2433186,114.1529388",1.4535639249993457e-05
4619,Fung Wah House&鳳華樓,"22.3456478,114.1983185",3.9109626000347695e-07
4620,Fung Wah Court&鳳華閣,"22.3278351,114.1848297",5.6144055400084256e-05
4621,Fung Fai Court&鳳輝閣,"22.2685986,114.1833878",9.246696321999478e-05
4622,Fung Kam House&鳳錦樓,"22.3454132,114.1982956",2.6082085000913826e-07
4623,Hung Yick Building&鴻益大廈,"22.3313026,114.1611938",1.4280148999677234e-06
4624,Hung Yip Building&鴻業大廈,"22.2781181,114.1792831",3.7148258600507786e-06
4625,Hung Cheung Building&鴻祥大廈,"22.3165932,114.1719437",3.724677799977579e-07
4626,Hong Chiang Building&鴻江大廈,"22.2768478,114.1739197",8.226510799907601e-07
4627,Hung Fuk Building&鴻福大樓,"22.2899952,114.1996231",2.893794019998856e-05
4628,Hung Fat Building&鴻發大樓,"22.4454594,114.0272598",6.145490000100205e-07
4629,Hung Ying House&鴻英大廈,"22.3167133,114.1884537",2.8433962000011776e-05
4630,Hung Fuk House&鴻福樓,"22.3296776,114.1878052",3.2442178000085713e-07
4631,Hung Yu Mansion&鴻裕大廈,"22.335144,114.1601944",2.271399999737213e-09
4632,Hung Fuk Court&鴻福苑,"22.2511368,114.15069579999998",1.1497853650113429e-05
4633,Hung Fook Building&鴻褔大廈,"22.2790737,114.1791611",4.419234020031023e-06
4634,Hung Fook Court&鴻福閣,"22.2444611,114.15612790000002",1.2439093130000974e-05
4635,Hung Hay Building&鴻禧大廈,"22.3158531,114.1716614",9.580904000057051e-08
4636,Hung Luen Building&鴻聯大廈,"22.3099442,114.1707077",2.700048932999655e-05
4637,Hung Hing Court&鴻興閣,"22.3097572,114.1839828",1.4075179040002503e-05
4638,Lucky Court&鴻運閣,"22.2837429,114.191925",2.1958216809985532e-05
4639,Deerhill Bay&鹿茵山莊,"22.4292431,114.1968155",6.25118880499328e-05
4640,Hung Tat Building&鴻達樓,"22.3157463,114.1716385",1.4833477000395834e-07
4641,Union Garden&麒麟豪苑,"22.413030600000006,113.9756927",1.2471866530020616e-05
4642,The Concord Building&鴻都大廈,"22.3169098,114.1726151",1.3116688999932806e-06
4643,Gallant Court&麒麟閣,"22.3258839,114.1767502",6.947421364995352e-05
4644,Pang Ching Court&鵬程苑,"22.345747,114.1905212",8.273244879990082e-06
4645,Panny Court&鵬麗閣,"22.268837,114.1838074",8.918403337998848e-05
4646,Luk Fung Gardens&鹿峰花園,"22.3580208,114.2489777",1.3224977729986604e-05
4647,Look Yuen&鹿苑,"22.4013119,113.9780655",3.2016546000430545e-07
4648,Hung Fuk House&鴻褔大樓,"22.3285503,114.1659241",2.365145540002654e-05
4649,Good Luck Mansion&鴻運樓,"22.4428902,114.0235748",3.26386504000042e-06
4650,Hung Fai Building&鴻輝大廈,"22.3159828,114.1713867",3.0880250000745683e-07
4651,Hung Wan Building&鴻運樓,"22.367794,114.1349487",3.2260820500311562e-06
4652,Fortune Centre&鴻運中心,"22.4425182,114.0331421",1.5974176499886595e-06
4653,Hung Wan Garden&鴻運花園,"22.4497871,114.0282669",1.5177604999499665e-07
4654,Hung Wan Building&鴻運大廈,"22.3273258,114.1663666",2.108305945001147e-05
4655,Hung Wan Building&鴻運大樓,"22.448137300000006,114.1654205",2.1221583400095883e-06
4656,Lucky House&鴻運大樓,"22.3061028,114.1693192",4.121835365002251e-05
4657,Reve Plaza&麗和閣,"22.4524384,114.1649551",1.9034279999972677e-07
4658,Lai Bo Garden&麗寶花園,"22.3404331,114.1551285",3.172922599951881e-07
4659,Lai Yuen Apartments&麗園大廈,"22.2700119,114.1919632",0.00012738313204998185
4660,Ville De Cascade&麗峰花園,"22.3928394,114.1867523",5.8442755929997974e-05
4661,Belvedere Garden&麗城花園,"22.3719521,114.1017914",6.551857000470746e-08
4662,Beaudry Tower&麗怡閣,"22.2846355,114.1457672",6.583819816998528e-05
4663,Lai On Garden&麗安花園,"22.455532100000006,114.0258179",3.4890706930155676e-05
4664,Majestic Apartments&麗宮大廈,"22.2905369,114.1961823",7.869869620039453e-06
4665,Lai Bo Building&麗寶大廈,"22.3879814,113.9791565",1.3836999980848407e-10
4666,Lai Po Building&麗寶大廈,"22.324707,114.1651382",4.837939209999859e-06
4667,Lai Sing Building&麗成大廈,"22.269657100000003,114.1852493",8.143846631989878e-05
4668,Repulse Bay Garden&麗景園,"22.2384548,114.1956787",5.815357699976395e-07
4669,Sun Court&麗日閣,"22.3953133,113.97715",8.113274000132369e-08
4670,Pretticoins Garden&麗昌花園,"22.4400864,114.0273285",5.536702729997605e-06
4671,Lai King Mansion&麗景樓,"22.3484154,114.1261597",1.294816900000172e-07
4672,Lai Ming Building&麗明大廈,"22.3258533,114.1690598",1.0901101729979556e-05
4673,Lai Ming Building&麗明樓,"22.3748493,114.178093",3.163536800001356e-07
4674,Lai Ming Court&麗明閣,"22.3172798,114.1895676",2.1808970099987715e-05
4675,Lai Shing Building&麗星大廈,"22.311985,114.1706161",1.0206171409988075e-05
4676,Pearl Court&麗景樓,"22.3441277,114.1782837",3.09165812799956e-05
4677,Ritz Garden Apartments&麗池花園大廈,"22.2898026,114.2098236",6.207456319970311e-06
4678,Lai King Court&麗景閣,"22.2856159,114.13974",5.934063700038372e-06
4679,Laguna City&麗港城,"22.3060608,114.2279053",1.6799692999939954e-07
4680,Crystal Court&麗晶樓,"22.318725600000004,114.17735290000002",3.679591354012849e-05
4681,Lagoon Court&麗湖閣,"22.4481964,114.1698532",1.9354746500210247e-06
4682,Richland Gdn&麗晶花園,"22.3301182,114.2066803",8.766753299994056e-07
4683,Lyton Building&麗東大廈,"22.2970428,114.1748199",1.4280625000343818e-07
4684,Newton Harbour View&麗東海景豪苑,"22.2810402,114.2305603",5.462347009941223e-06
4685,Rise Park Villa&麗莎灣別墅,"22.3362465,114.2491379",1.490714305994096e-05
4686,Lai Wan Building&麗灣大廈,"22.2833557,114.2212601",8.46341786000293e-06
4687,Lever Building&麗華大廈,"22.3216019,114.1645126",1.3209598100071723e-06
4688,Beauty Court&麗珊園,"22.4335842,113.9966278",1.2061168210000824e-05
4689,Lai Wah House&麗華樓,"22.2874069,114.1428452",5.961876370007593e-06
4690,Lai Kwan Court&麗群閣,"22.340435,114.1540146",2.630608015998647e-05
4691,Beauty Court&麗苑,"22.3196125,114.1772614",3.7248357439992704e-05
4692,Lei Yin Building&麗英大廈,"22.3256474,114.1682968",1.0242795400013104e-05
4693,Rialto Building&麗都大廈,"22.277078600000007,114.1694107",1.0022300739994702e-05
4694,MacPherson Place&麥花臣匯,"22.3186779,114.172821",3.3797949699864216e-06
4695,Lai To Building&麗都樓,"22.3133125,114.1695251",5.659659700018097e-06
4696,Whampoa Building&黃埔唐樓,"22.3056946,114.1894455",1.5126556099876596e-06
4697,Lido Garden&麗都花園,"22.3662262,114.0589142",7.5210548799820765e-06
4698,Whampoa Estate&黃埔新村,"22.3060551,114.1895294",2.400542169990179e-06
4699,Vervain Garden&麗錦花園,"22.3310242,114.17428590000002",6.518385250004644e-05
4700,Lascar Court&麗雅苑,"22.2855835,114.14888",4.50191449997507e-07
4701,Lily Mansion&麗麗大廈,"22.2779217,114.1722183",1.222583050016703e-06
4702,MacDonnell House&麥當奴大廈,"22.2762547,114.1557846",2.2894292650010512e-05
4703,Lai Wah Mansion&麗華樓,"22.2900944,114.20963290000002",8.015509440980634e-05
4704,Tycoon Court&麗豪閣,"22.2785969,114.1519928",1.2267081849979781e-05
4705,Lai Wah Court&麗華閣,"22.326135600000004,114.164032",1.5901233890006957e-05
4706,Lai Yin Court&麗賢閣,"22.2850742,114.1410294",1.197236340004747e-06
4707,Lido Apartments&麗都大廈,"22.289547,114.2090988",7.470734239944331e-06
4708,Lai Hung Garden&麗虹花園,"22.4327965,113.9972763",1.5901794850009676e-05
4709,Lai Yue Building&麗裕大廈,"22.3144302,114.2220993",4.756785300039472e-07
4710,Regal Court&麗豪閣,"22.3229523,114.178566",3.90782855199653e-05
4711,Whampoa Garden&黃埔花園,"22.3047104,114.1902542",1.5651540000017046e-07
4712,Dragon Court&龍圃別墅,"22.3431225,114.1767731",3.1870882599889866e-05
4713,Lower Wong Tai Sin Estate&黃大仙下邨,"22.3410168,114.1927261",1.1705959400045263e-06
4714,Dragon Garden&龍園,"22.2750492,114.1943283",8.283248092986175e-05
4715,Wongs Building&黃氏大廈,"22.3214397,114.1882095",1.8376219600075314e-06
4716,Dragon Heights&龍園,"22.3433952,114.1773987",2.9443644529957457e-05
4717,Golden Building&黃金大廈,"22.3320312,114.16223909999998",6.513013000192205e-08
4718,Golden Mansion&黃金大廈,"22.3205872,114.1680374",1.177660419998008e-06
4719,Wong Kam Building&黃金樓,"22.3723927,114.11130520000002",4.78461049984311e-07
4720,Golden Court&黃金閣,"22.3375683,114.1578217",1.370341329990999e-06
4721,Lung Shing Mansion&龍城大樓,"22.3295135,114.190773",5.893470944998913e-05
4722,Lung Mong Building&龍旺大廈,"22.321329100000003,114.1705246",2.8180094499970745e-06
4723,Dragon View House&龍景大廈,"22.2882805,114.2110443",4.1672953999662216e-07
4724,Dragon Peak&龍峰閣,"22.281456,114.192543",3.649756099998199e-05
4725,Beacon Hill Court&龍景樓,"22.3437977,114.1756821",4.765235007988462e-05
4726,Lung Tak Court&龍德苑,"22.2207069,114.2067108",9.647802249992477e-06
4727,JC Castle&龍成堡,"22.4347801,114.1693649",5.792075442002298e-05
4728,JC Place&龍成花園,"22.3853397,113.9803543",4.205761379997607e-06
4729,Lung Man Building&龍文大廈,"22.316906,114.1750793",1.0692255219914515e-05
4730,Dragon Centre&龍濤苑,"22.2786465,114.19297790000002",4.1422706260176966e-05
4731,Lung Cheung Villa&龍翔別墅,"22.343971300000003,114.1759567",4.654908259995031e-05
4732,Pearl Island Villas&龍珠島別墅,"22.3649406,113.9885864",6.417444146000878e-05
4733,Lung Cheung Building&龍翔大廈,"22.3170586,114.1746597",8.540849779997606e-06
4734,Pearl Island Villas Eastern Block&龍珠島東座別墅,"22.3651676,113.9903259",5.0261635810018e-05
4735,Lung Cheung Garden&龍翔花園,"22.2849331,114.1315308",1.3789160499918304e-06
4736,Pearl Island Garden&龍珠島花園,"22.3652477,113.988533",6.04247970099922e-05
4737,Pearl House&龍珠樓,"22.3276749,114.1879196",4.768370000282862e-09
4738,Pearl Garden&龍珠花園,"22.3652134,113.9900665",5.087513089005852e-05
4739,Lung Cheung Court&龍祥閣,"22.317644100000006,114.1889191",1.882857139994293e-05
4740,Dragon View&龍景樓,"22.2756557,114.1593323",4.0911885219974066e-05
4741,Lung Yan Court&龍欣苑,"22.2214355,114.20538329999998",5.533933939938762e-06
4742,Dragon View House&龍景樓,"22.4987087,114.142334",8.139272499972553e-07
4743,Dragon Cove&龍濤灣畔,"22.3899612,113.9214478",0.0019194510141704677
4744,Dragon View Garden&龍景花園,"22.2831116,114.1933746",7.999186500013771e-07
4745,Dragonfair Garden&龍暉花園,"22.2863903,114.13471979999998",2.731264899974253e-06
4746,Dragon Glory Mansion&龍暉閣,"22.3445072,114.196022",6.842015439999165e-06
4747,Cypress Garden&龍柏花園,"22.3169117,114.1761475",1.8545535449935197e-05
4748,Lung Cheung Court&龍翔苑,"22.3427849,114.1850815",3.131874916002197e-05
4749,Lung Wah Court&龍華閣,"22.3130035,114.1862717",3.145897178001011e-05
4750,Lung Cheung Court&龍翔閣,"22.3293762,114.1902618",5.580121305997896e-05
4751,Lung Poon Court&龍蟠苑,"22.3417282,114.2000046",7.209039999780957e-08
4752,Long Wah Building&龍華大廈,"22.297472,114.1714096",3.507123699935172e-07
4753,Long Kee Mansion&龍記大廈,"22.299139,114.1752167",2.599588999997566e-07
4754,Loong Wah Building&龍華大廈,"22.307188,114.183342",1.2919519039988702e-05
4755,Lung Wa Buildiing&龍華大廈,"22.328928,114.1660233",2.2084781770082037e-05
4756,Lung Wah Building&龍華樓,"22.3710136,114.1161804",5.765101700000516e-07
4757,Ronsdale Garden&龍華花園,"22.274753600000004,114.1955261",0.00010558889316981666
4758,Lung Fung Garden&龍豐花園,"22.5025978,114.129837",3.9861523999159457e-07
4759,Dragon Villa&龍騰花園,"22.3801155,113.9807587",1.4513487849980409e-05
4760,Lun Fung Court&龍豐閣,"22.2869225,114.1362457",9.337940000037638e-09
4761,Dragon Court&龍騰閣,"22.3233166,114.1785202",3.846502504984798e-05
4762,Loong Pont House&龍邦樓,"22.3297787,114.1879883",1.7166098000072913e-07
4763,Dragonview Court&龍騰閣,"22.2821083,114.1435394",4.4172596889978934e-05
4764,Lung Mun Oasis&龍門居,"22.3851814,113.9666595",2.2488009999266727e-08
4765,Lung Ha Building&龍霞樓,"22.503582,114.126503",1.791082900009389e-06
4766,Lung Fai House&龍飛大樓,"22.319294,114.170433",1.548850000007748e-07
4767,Lung Ma Building&龍馬大廈,"22.3141823,114.170639",1.281751290003356e-06
4768,Lung Fung Building&龍鳳大廈,"22.3338165,114.1610031",9.166264900008614e-07
4769,Street Kornhill,"22.2837086,114.2153549",8.957718500086854e-07
4770,Lung Fung House&龍鳳樓,"22.3758888,114.17786409999998",7.94372416992169e-06
4771,Shaukiwan Centre,"22.2768307,114.22916409999998",2.393893000181562e-07
4772,Park Garden&園,"22.273325,114.192955",3.441994099978915e-07
4773,Queen's Terrace,"22.2870464,114.1476898",2.662615370030639e-06
4774,GrenVille House,"22.2741699,114.1575012",5.49811286499804e-05
4775,Park Towers,"22.2892246,114.19737240000002",1.8988555840184296e-05
4776,112 JohnSton Road,"22.2763081,114.1730804",1.1027486599950944e-06
4777,Kwong Wah Mansion,"22.2781754,114.1771317",8.664252999395531e-08
4778,Fung Cheng Building&豐祥大廈,"22.337656,114.1567078",2.0397589000388716e-07
4779,Ori&豐連,"22.4090157,113.9681778",5.106462500066804e-07
4780,Fung Wah Mansion&豐華大廈,"22.2894936,114.1956863",2.0314916000485634e-07
4781,Fung Yat Building&豐逸大廈,"22.285429,114.1426544",1.7943933799999964e-06
4782,Fung Yu Building&豐裕大廈,"22.2856808,114.1385727",3.2070818000025625e-06
4783,Hosar Building&豪信大廈,"22.3295383,114.1665802",2.344451045004257e-05
4784,Fung Yue Building&豐裕樓,"22.4431686,114.0252686",2.291123719997005e-06
4785,Fung Yue Mansion&豐裕樓,"22.3187695,114.1889648",1.0358413850019053e-05
4786,Opulence Height&豐裕軒,"22.4442253,114.0307541",3.2901489999304797e-07
4787,Richview Mansion&豐裕閣,"22.3348637,114.1612854",7.217460000288402e-08
4788,Tropicana Gardens&豪苑,"22.3421021,114.1971664",2.8978369997959516e-08
4789,Elegance Tower&豪軒,"22.268013,114.1859207",0.00011662169928996328
4790,Maison De Luxe&豪華之家,"22.3268452,114.1861343",3.507527080998058e-05
4791,Ho Fai Garden&豪輝花園,"22.3706951,114.1206818",9.436109000380486e-08
4792,Hoover Mansion&豪華大廈,"22.2834663,114.1426086",2.5162122250020515e-05
4793,Delusce Valla&豪門,"22.444551500000006,114.1316528",0.0016198026222505402
4794,Hoover Court&豪華閣,"22.3251228,114.1865463",1.859897496998444e-05
4795,Hover Court&豪華閣,"22.3678646,114.1398926",1.4796675400042495e-06
4796,Luxury Court&豪華閣,"22.2996788,114.17428590000002",1.6781747300051854e-06
4797,Fontana Gardens&豪園,"22.2779064,114.1903534",1.780073252002869e-05
4798,Hong Kong Garden&豪景花園,"22.3668556,114.0632629",3.7682359699949606e-06
4799,Royalton&豪峰,"22.2680817,114.1317902",5.276138115999035e-05
4800,Good View Court&豪景閣,"22.2791424,114.1524124",8.016624519976526e-06
4801,Royalton II&豪峰II,"22.2684383,114.1314621",5.68968510099742e-05
4802,Hoover Garden&豪苑,"22.440256100000006,114.0368195",6.841177379956173e-06
4803,LeSommet&豪廷峰,"22.2880363,114.194931",9.99969048995218e-06
4804,Ho King View&豪景,"22.2882652,114.2024307",2.1842772679939026e-05
4805,Ho King Fu Villa&豪景富居,"22.4378967,114.06279750000002",8.468346599849905e-07
4806,Rich View Terrace&豪景臺,"22.2843075,114.1491852",2.4733280169897436e-05
4807,Holly Mansion&豪麗大廈,"22.3009434,114.1737289",4.1341267999607297e-07
4808,Robinson Crest&賓士花園,"22.2810421,114.1492081",1.9187372020021926e-05
4809,The Sherwood&豫豐花園,"22.4191246,113.9862595",3.883055480999006e-05
4810,Chue Jen Building&賜珍大樓,"22.3244762,114.1696396",3.983021799983803e-06
4811,Residence Bel-Air&貝沙灣,"22.2541714,114.1328125",1.20069526899757e-05
4812,Cheoy Lee Building&財利大樓,"22.3156319,114.2220764",2.1060349699903386e-06
4813,Nelson Court&賀賢居,"22.316455800000004,114.1735687",2.868486099995545e-06
4814,Parc Regal&賀龍居,"22.3150311,114.1764984",2.166305923994878e-05
4815,Yin Tak Building&賢德大廈,"22.2853069,114.141777",6.736634500077636e-07
4816,Chiu Kwan Building&超群大廈,"22.3159046,114.2271118",7.074489759982584e-06
4817,Inverness Villa&賢文別墅,"22.331213,114.1858063",8.835400837001799e-05
4818,Yue Xiu Plaza&越秀廣場,"22.3340702,114.1953659",5.558604500001815e-06
4819,Yin Lai Court&賢麗苑,"22.3485508,114.1265717",3.0045849998817914e-08
4820,Chuk Bun Building&足彬大廈,"22.4415894,114.0264282",9.511483399998536e-07
4821,Lai Yan Lau&賴恩樓,"22.2865353,114.14760590000002",2.3427112499673236e-06
4822,Braemar Hill Mansions&賽西湖大廈,"22.2851925,114.2005386",1.3902470599932266e-06
4823,Chancery House&贊善樓,"22.2805367,114.1538086",1.5316672500030503e-06
